,USD/JPY_rate,GBP/USD_rate,L_position,S_position,LS_ratio,LS_ratio_1,LS_ratio_2
2024-04-30 00:13:32.975296,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:33.943686,156.8185,1.25435,1.25485,156.74200000000002,1.0008868705622453,1.0008868705622453,
2024-04-30 00:13:34.835336,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:35.537458,156.81799999999998,1.2544,1.25485,156.74200000000002,1.0008437844181546,1.0008437844181546,
2024-04-30 00:13:36.362258,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:37.118231,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:37.817331,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:38.617188,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:39.309335,156.81799999999998,1.2543449999999998,1.25485,156.74200000000002,1.000887669001856,1.000887669001856,
2024-04-30 00:13:40.111198,156.81799999999998,1.2543449999999998,1.25485,156.74200000000002,1.000887669001856,1.000887669001856,
2024-04-30 00:13:40.999838,156.81799999999998,1.2543449999999998,1.25485,156.74200000000002,1.000887669001856,1.000887669001856,
2024-04-30 00:13:41.721917,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:42.439990,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:43.192983,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:44.215250,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:45.079941,156.817,1.2543449999999998,1.25485,156.74200000000002,1.0008812865223642,1.0008812865223642,
2024-04-30 00:13:45.930686,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:13:46.613849,156.817,1.2543549999999999,1.25485,156.74200000000002,1.000873307271781,1.000873307271781,
2024-04-30 00:13:47.315977,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:13:48.002141,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:48.728180,156.8175,1.25435,1.25485,156.74200000000002,1.0008804881081945,1.0008804881081945,
2024-04-30 00:13:49.613777,156.8175,1.25435,1.25485,156.74200000000002,1.0008804881081945,1.0008804881081945,
2024-04-30 00:13:50.412644,156.8195,1.25435,1.25485,156.74200000000002,1.0008932530162962,1.0008932530162962,
2024-04-30 00:13:51.261370,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:52.013363,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:52.876051,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:53.550544,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:54.273611,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:54.998672,156.817,1.2543449999999998,1.25485,156.74200000000002,1.0008812865223642,1.0008812865223642,
2024-04-30 00:13:55.700795,156.8195,1.2543449999999998,1.25485,156.74200000000002,1.0008972427210945,1.0008972427210945,
2024-04-30 00:13:56.460763,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:57.215768,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:57.897918,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:13:58.581090,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:13:59.337068,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:14:00.086065,156.81650000000002,1.25435,1.25485,156.74200000000002,1.000874105654144,1.000874105654144,
2024-04-30 00:14:00.822097,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:14:01.516242,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:14:02.221390,156.81799999999998,1.25435,1.25485,156.74200000000002,1.0008836793352198,1.0008836793352198,
2024-04-30 00:14:03.069088,156.8165,1.25435,1.25485,156.74200000000002,1.0008741056541437,1.0008741056541437,
2024-04-30 00:14:03.736335,156.8165,1.2543549999999999,1.25485,156.74200000000002,1.000870116057476,1.000870116057476,
2024-04-30 00:14:04.424463,156.8165,1.2543449999999998,1.25485,156.74200000000002,1.000878095282618,1.000878095282618,
2024-04-30 00:14:05.153545,156.8165,1.25434,1.25485,156.74200000000002,1.0008820849428983,1.0008820849428983,
2024-04-30 00:14:05.837684,156.8165,1.25434,1.25485,156.74200000000002,1.0008820849428983,1.0008820849428983,
2024-04-30 00:14:06.615602,156.8165,1.25434,1.25485,156.74200000000002,1.0008820849428983,1.0008820849428983,
2024-04-30 00:14:07.344665,156.8155,1.25434,1.25485,156.74200000000002,1.0008757024379644,1.0008757024379644,
2024-04-30 00:14:08.025831,156.8185,1.25435,1.25485,156.74200000000002,1.0008868705622453,1.0008868705622453,
2024-04-30 00:14:08.751889,156.8175,1.25434,1.25485,156.74200000000002,1.000888467447832,1.000888467447832,
2024-04-30 00:14:09.466976,156.8185,1.25435,1.25485,156.74200000000002,1.0008868705622453,1.0008868705622453,
2024-04-30 00:14:10.163114,156.8185,1.25435,1.25485,156.74200000000002,1.0008868705622453,1.0008868705622453,
2024-04-30 00:14:10.870224,156.819,1.2542,1.25485,156.74200000000002,1.0010097663892294,1.0010097663892294,
2024-04-30 00:14:11.606254,156.81799999999998,1.254345,1.25485,156.74200000000002,1.0008876690018558,1.0008876690018558,
2024-04-30 00:14:12.296409,156.81799999999998,1.254345,1.25485,156.74200000000002,1.0008876690018558,1.0008876690018558,
2024-04-30 00:14:13.118213,156.815,1.254335,1.25485,156.74200000000002,1.0008765008394227,1.0008765008394227,
2024-04-30 00:14:13.812356,156.815,1.25434,1.25485,156.74200000000002,1.0008725111854977,1.0008725111854977,
2024-04-30 00:14:14.541413,156.815,1.25434,1.25485,156.74200000000002,1.0008725111854977,1.0008725111854977,
2024-04-30 00:14:15.279466,156.81799999999998,1.2544,1.25485,156.74200000000002,1.0008437844181546,1.0008437844181546,
2024-04-30 00:14:15.977564,156.819,1.2544,1.25485,156.74200000000002,1.0008501666178027,1.0008501666178027,
2024-04-30 00:14:16.771446,156.819,1.2544,1.25485,156.74200000000002,1.0008501666178027,1.0008501666178027,
2024-04-30 00:14:17.508469,156.819,1.2544,1.25485,156.74200000000002,1.0008501666178027,1.0008501666178027,
2024-04-30 00:14:18.233530,156.8185,1.2544,1.25485,156.74200000000002,1.0008469755179787,1.0008469755179787,
2024-04-30 00:14:19.002473,156.8165,1.25434,1.25485,156.74200000000002,1.0008820849428983,1.0008820849428983,
2024-04-30 00:14:19.745486,156.8165,1.25433,1.25485,156.74200000000002,1.000890064358881,1.000890064358881,
2024-04-30 00:14:20.577262,156.8165,1.2542,1.25485,156.74200000000002,1.0009938083457783,1.0009938083457783,
2024-04-30 00:14:21.342216,156.8165,1.2542,1.25485,156.74200000000002,1.0009938083457783,1.0009938083457783,
2024-04-30 00:14:22.390413,156.8165,1.2542,1.25485,156.74200000000002,1.0009938083457783,1.0009938083457783,
2024-04-30 00:14:23.075590,156.81900000000002,1.2543449999999998,1.25485,156.74200000000002,1.0008940514813487,1.0008940514813487,
2024-04-30 00:14:23.781691,156.81900000000002,1.254335,1.25485,156.74200000000002,1.0009020309609251,1.0009020309609251,
2024-04-30 00:14:24.757091,156.81650000000002,1.25433,1.25485,156.74200000000002,1.0008900643588812,1.0008900643588812,
2024-04-30 00:14:25.548964,156.817,1.25433,1.25485,156.74200000000002,1.00089325563679,1.00089325563679,
2024-04-30 00:14:26.260066,156.817,1.25434,1.25485,156.74200000000002,1.0008852761953653,1.0008852761953653,
2024-04-30 00:14:27.022026,156.81799999999998,1.25434,1.25485,156.74200000000002,1.000891658700299,1.000891658700299,
2024-04-30 00:14:28.392360,156.81799999999998,1.25434,1.25485,156.74200000000002,1.000891658700299,1.000891658700299,
2024-04-30 00:14:29.077529,156.817,1.25434,1.25485,156.74200000000002,1.0008852761953653,1.0008852761953653,
2024-04-30 00:14:30.162626,156.817,1.25434,1.25485,156.74200000000002,1.0008852761953653,1.0008852761953653,
2024-04-30 00:14:30.973460,156.81650000000002,1.25434,1.25485,156.74200000000002,1.0008820849428985,1.0008820849428985,
2024-04-30 00:14:31.647316,156.8155,1.25434,1.25485,156.74200000000002,1.0008757024379644,1.0008757024379644,
2024-04-30 00:14:32.968815,156.814,1.25434,1.25485,156.74200000000002,1.000866128680564,1.000866128680564,
2024-04-30 00:14:33.730744,156.8165,1.2543449999999998,1.25485,156.74200000000002,1.000878095282618,1.000878095282618,
2024-04-30 00:14:34.440845,156.8135,1.2543449999999998,1.25485,156.74200000000002,1.0008589478441416,1.0008589478441416,
2024-04-30 00:14:35.221759,156.8115,1.25434,1.25485,156.74200000000002,1.0008501724182297,1.0008501724182297,
2024-04-30 00:14:36.158251,156.8115,1.25435,1.25485,156.74200000000002,1.0008421933838898,1.0008421933838898,
2024-04-30 00:14:36.851399,156.8115,1.25435,1.25485,156.74200000000002,1.0008421933838898,1.0008421933838898,
2024-04-30 00:14:37.576459,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:14:38.284565,156.817,1.25435,1.25485,156.74200000000002,1.0008772968811692,1.0008772968811692,
2024-04-30 00:14:38.976714,156.8135,1.25434,1.25485,156.74200000000002,1.0008629374280973,1.0008629374280973,
2024-04-30 00:14:40.022713,156.814,1.25435,1.25485,156.74200000000002,1.0008581495190167,1.0008581495190167,
2024-04-30 00:14:40.831550,156.81,1.25435,1.25485,156.74200000000002,1.0008326197028137,1.0008326197028137,
2024-04-30 00:14:41.635400,156.808,1.25434,1.25485,156.74200000000002,1.0008278336509615,1.0008278336509615,
2024-04-30 00:14:42.380408,156.808,1.25434,1.25485,156.74200000000002,1.0008278336509615,1.0008278336509615,
2024-04-30 00:14:43.063581,156.809,1.2542,1.25485,156.74200000000002,1.0009459342154248,1.0009459342154248,
2024-04-30 00:14:43.893361,156.8065,1.2542,1.25485,156.74200000000002,1.0009299761719737,1.0009299761719737,
2024-04-30 00:14:44.663302,156.8075,1.2543449999999998,1.25485,156.74200000000002,1.0008206529671886,1.0008206529671886,
2024-04-30 00:14:45.371408,156.8075,1.25435,1.25485,156.74200000000002,1.0008166635676867,1.0008166635676867,
2024-04-30 00:14:46.053584,156.80700000000002,1.25435,1.25485,156.74200000000002,1.0008134723406614,1.0008134723406614,
2024-04-30 00:14:46.824524,156.80700000000002,1.25435,1.25485,156.74200000000002,1.0008134723406614,1.0008134723406614,
2024-04-30 00:14:47.530636,156.808,1.25435,1.25485,156.74200000000002,1.000819854794712,1.000819854794712,
2024-04-30 00:14:48.578832,156.805,1.25435,1.25485,156.74200000000002,1.00080070743256,1.00080070743256,
2024-04-30 00:14:49.270980,156.808,1.25435,1.25485,156.74200000000002,1.000819854794712,1.000819854794712,
2024-04-30 00:14:50.046904,156.808,1.25435,1.25485,156.74200000000002,1.000819854794712,1.000819854794712,
2024-04-30 00:14:50.775953,156.80849999999998,1.25435,1.25485,156.74200000000002,1.0008230460217373,1.0008230460217373,
2024-04-30 00:14:51.615708,156.8045,1.25435,1.25485,156.74200000000002,1.0007975162055343,1.0007975162055343,
2024-04-30 00:14:52.339772,156.8075,1.25435,1.25485,156.74200000000002,1.0008166635676867,1.0008166635676867,
2024-04-30 00:14:53.016992,156.808,1.2544,1.25485,156.74200000000002,1.0007799624216736,1.0007799624216736,
2024-04-30 00:14:53.736038,156.808,1.25435,1.25485,156.74200000000002,1.000819854794712,1.000819854794712,
2024-04-30 00:14:54.646634,156.8075,1.25435,1.25485,156.74200000000002,1.0008166635676867,1.0008166635676867,
2024-04-30 00:14:55.380639,156.8075,1.25435,1.25485,156.74200000000002,1.0008166635676867,1.0008166635676867,
2024-04-30 00:14:56.106697,156.8075,1.2543449999999998,1.25485,156.74200000000002,1.0008206529671886,1.0008206529671886,
2024-04-30 00:14:56.798847,156.789,1.25435,1.25485,156.74200000000002,1.0006985881677473,1.0006985881677473,
2024-04-30 00:14:57.489998,156.792,1.25436,1.25485,156.74200000000002,1.0007097576149828,1.0007097576149828,
2024-04-30 00:14:58.185138,156.7935,1.2543,1.25485,156.74200000000002,1.000767201075331,1.000767201075331,
2024-04-30 00:14:58.917180,156.7935,1.25434,1.25485,156.74200000000002,1.0007352873294222,1.0007352873294222,
2024-04-30 00:14:59.811787,156.7935,1.25435,1.25485,156.74200000000002,1.0007273092109759,1.0007273092109759,
2024-04-30 00:15:00.616635,156.7925,1.2543449999999998,1.25485,156.74200000000002,1.0007249157748062,1.0007249157748062,
2024-04-30 00:15:01.324775,156.7925,1.2543449999999998,1.25485,156.74200000000002,1.0007249157748062,1.0007249157748062,
2024-04-30 00:15:02.113631,156.7925,1.254335,1.25485,156.74200000000002,1.0007328939059732,1.0007328939059732,
2024-04-30 00:15:02.877588,156.79149999999998,1.2544,1.25485,156.74200000000002,1.0006746561274795,1.0006746561274795,
2024-04-30 00:15:03.674458,156.7905,1.2544,1.25485,156.74200000000002,1.0006682739278316,1.0006682739278316,
2024-04-30 00:15:04.383560,156.7905,1.25436,1.25485,156.74200000000002,1.0007001840102299,1.0007001840102299,
2024-04-30 00:15:05.106626,156.7905,1.2543449999999998,1.25485,156.74200000000002,1.0007121508158219,1.0007121508158219,
2024-04-30 00:15:05.889210,156.7905,1.2543449999999998,1.25485,156.74200000000002,1.0007121508158219,1.0007121508158219,
2024-04-30 00:15:06.851636,156.7895,1.2543449999999998,1.25485,156.74200000000002,1.0007057683363296,1.0007057683363296,
2024-04-30 00:15:07.675465,156.7895,1.2543,1.25485,156.74200000000002,1.0007416702414362,1.0007416702414362,
2024-04-30 00:15:08.431412,156.7865,1.25434,1.25485,156.74200000000002,1.000690609794886,1.000690609794886,
2024-04-30 00:15:09.111592,156.7865,1.2543449999999998,1.25485,156.74200000000002,1.000686620897853,1.000686620897853,
2024-04-30 00:15:09.810722,156.787,1.25435,1.25485,156.74200000000002,1.0006858232596458,1.0006858232596458,
2024-04-30 00:15:10.863907,156.787,1.2543549999999999,1.25485,156.74200000000002,1.000681834413493,1.000681834413493,
2024-04-30 00:15:11.547080,156.7875,1.2543449999999998,1.25485,156.74200000000002,1.0006930033773453,1.0006930033773453,
2024-04-30 00:15:12.249201,156.7875,1.254345,1.25485,156.74200000000002,1.000693003377345,1.000693003377345,
2024-04-30 00:15:12.989221,156.791,1.254345,1.25485,156.74200000000002,1.0007153420555677,1.0007153420555677,
2024-04-30 00:15:13.669401,156.7875,1.254345,1.25485,156.74200000000002,1.000693003377345,1.000693003377345,
2024-04-30 00:15:14.375514,156.7875,1.254345,1.25485,156.74200000000002,1.000693003377345,1.000693003377345,
2024-04-30 00:15:15.234218,156.7865,1.2543549999999999,1.25485,156.74200000000002,1.0006786431991879,1.0006786431991879,
2024-04-30 00:15:16.152760,156.7865,1.2543549999999999,1.25485,156.74200000000002,1.0006786431991879,1.0006786431991879,
2024-04-30 00:15:16.841917,156.7835,1.2544,1.25485,156.74200000000002,1.0006235985302947,1.0006235985302947,
2024-04-30 00:15:17.675687,156.7825,1.2544,1.25485,156.74200000000002,1.0006172163306466,1.0006172163306466,
2024-04-30 00:15:18.415708,156.78449999999998,1.2543549999999999,1.25485,156.74200000000002,1.0006658783419686,1.0006658783419686,
2024-04-30 00:15:19.081926,156.7825,1.2543549999999999,1.25485,156.74200000000002,1.0006531134847496,1.0006531134847496,
2024-04-30 00:15:19.822946,156.7825,1.2543549999999999,1.25485,156.74200000000002,1.0006531134847496,1.0006531134847496,
2024-04-30 00:15:20.538031,156.7835,1.2543449999999998,1.25485,156.74200000000002,1.0006674734593768,1.0006674734593768,
2024-04-30 00:15:21.304997,156.7805,1.254365,1.25485,156.74200000000002,1.0006323713613547,1.0006323713613547,
2024-04-30 00:15:22.072936,156.77949999999998,1.2543,1.25485,156.74200000000002,1.0006778431566987,1.0006778431566987,
2024-04-30 00:15:22.756100,156.7805,1.2543,1.25485,156.74200000000002,1.0006842258651725,1.0006842258651725,
2024-04-30 00:15:23.798319,156.7785,1.2543,1.25485,156.74200000000002,1.0006714604482252,1.0006714604482252,
2024-04-30 00:15:24.531352,156.779,1.25436,1.25485,156.74200000000002,1.0006267863737905,1.0006267863737905,
2024-04-30 00:15:25.213527,156.7805,1.25435,1.25485,156.74200000000002,1.0006443373083156,1.0006443373083156,
2024-04-30 00:15:25.972498,156.7765,1.25435,1.25485,156.74200000000002,1.0006188074921125,1.0006188074921125,
2024-04-30 00:15:26.684614,156.776,1.25435,1.25485,156.74200000000002,1.0006156162650872,1.0006156162650872,
2024-04-30 00:15:27.479467,156.7705,1.2543549999999999,1.25485,156.74200000000002,1.0005765243414344,1.0005765243414344,
2024-04-30 00:15:28.641194,156.773,1.2543549999999999,1.25485,156.74200000000002,1.0005924804129585,1.0005924804129585,
2024-04-30 00:15:29.375246,156.7685,1.2543549999999999,1.25485,156.74200000000002,1.0005637594842152,1.0005637594842152,
2024-04-30 00:15:30.309725,156.76850000000002,1.254345,1.25485,156.74200000000002,1.0005717362669941,1.0005717362669941,
2024-04-30 00:15:31.130530,156.7665,1.2543549999999999,1.25485,156.74200000000002,1.000550994626996,1.000550994626996,
2024-04-30 00:15:31.910472,156.7665,1.2542,1.25485,156.74200000000002,1.0006746474767545,1.0006746474767545,
2024-04-30 00:15:32.883841,156.7665,1.2542,1.25485,156.74200000000002,1.0006746474767545,1.0006746474767545,
2024-04-30 00:15:33.596933,156.781,1.254345,1.25485,156.74200000000002,1.000651517260646,1.000651517260646,
2024-04-30 00:15:34.284095,156.7655,1.254345,1.25485,156.74200000000002,1.0005525888285176,1.0005525888285176,
2024-04-30 00:15:35.042077,156.76749999999998,1.254335,1.25485,156.74200000000002,1.0005733306465847,1.0005733306465847,
2024-04-30 00:15:35.733220,156.76749999999998,1.254315,1.25485,156.74200000000002,1.000589284746323,1.000589284746323,
2024-04-30 00:15:36.577975,156.7655,1.254325,1.25485,156.74200000000002,1.0005685424703383,1.0005685424703383,
2024-04-30 00:15:37.411745,156.7655,1.254315,1.25485,156.74200000000002,1.0005765194820335,1.0005765194820335,
2024-04-30 00:15:38.618517,156.765,1.25433,1.25485,156.74200000000002,1.0005613627342784,1.0005613627342784,
2024-04-30 00:15:39.372501,156.768,1.254305,1.25485,156.74200000000002,1.0006004533284996,1.0006004533284996,
2024-04-30 00:15:40.503478,156.7665,1.2543199999999999,1.25485,156.74200000000002,1.000578913566989,1.000578913566989,
2024-04-30 00:15:41.192633,156.7665,1.2543199999999999,1.25485,156.74200000000002,1.000578913566989,1.000578913566989,
2024-04-30 00:15:41.969555,156.76799999999997,1.254315,1.25485,156.74200000000002,1.000592476062395,1.000592476062395,
2024-04-30 00:15:42.656717,156.76799999999997,1.2543199999999999,1.25485,156.74200000000002,1.0005884874770419,1.0005884874770419,
2024-04-30 00:15:43.381778,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:44.065948,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:44.743137,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:45.455267,156.767,1.25433,1.25485,156.74200000000002,1.0005741278459135,1.0005741278459135,
2024-04-30 00:15:46.157364,156.76799999999997,1.25433,1.25485,156.74200000000002,1.000580510401731,1.000580510401731,
2024-04-30 00:15:46.882415,156.76799999999997,1.2544,1.25485,156.74200000000002,1.0005246744357488,1.0005246744357488,
2024-04-30 00:15:47.608475,156.76749999999998,1.2543199999999999,1.25485,156.74200000000002,1.000585296173691,1.000585296173691,
2024-04-30 00:15:48.410332,156.765,1.2543199999999999,1.25485,156.74200000000002,1.0005693396569357,1.0005693396569357,
2024-04-30 00:15:49.126422,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:49.827541,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:50.516696,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:51.229792,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:51.982775,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:52.681906,156.767,1.2543199999999999,1.25485,156.74200000000002,1.00058210487034,1.00058210487034,
2024-04-30 00:15:53.419931,156.768,1.2543250000000001,1.25485,156.74200000000002,1.0005844989234873,1.0005844989234873,
2024-04-30 00:15:54.133024,156.757,1.2543199999999999,1.25485,156.74200000000002,1.000518278803319,1.000518278803319,
2024-04-30 00:15:54.841130,156.7635,1.25431,1.25485,156.74200000000002,1.0005677427204038,1.0005677427204038,
2024-04-30 00:15:55.524310,156.75900000000001,1.254315,1.25485,156.74200000000002,1.0005350323730928,1.0005350323730928,
2024-04-30 00:15:56.560532,156.75799999999998,1.25431,1.25485,156.74200000000002,1.0005326381036723,1.0005326381036723,
2024-04-30 00:15:57.358398,156.75799999999998,1.2543,1.25485,156.74200000000002,1.0005406149245135,1.0005406149245135,
2024-04-30 00:15:58.138312,156.764,1.2543199999999999,1.25485,156.74200000000002,1.0005629570502337,1.0005629570502337,
2024-04-30 00:15:58.861385,156.764,1.2543199999999999,1.25485,156.74200000000002,1.0005629570502337,1.0005629570502337,
2024-04-30 00:15:59.564503,156.76,1.2543199999999999,1.25485,156.74200000000002,1.0005374266234253,1.0005374266234253,
2024-04-30 00:16:00.281579,156.7575,1.2543199999999999,1.25485,156.74200000000002,1.0005214701066698,1.0005214701066698,
2024-04-30 00:16:00.935830,156.755,1.25433,1.25485,156.74200000000002,1.0004975371761033,1.0004975371761033,
2024-04-30 00:16:01.594070,156.75,1.2543250000000001,1.25485,156.74200000000002,1.0004696124608126,1.0004696124608126,
2024-04-30 00:16:02.304174,156.755,1.2542,1.25485,156.74200000000002,1.000601240476879,1.000601240476879,
2024-04-30 00:16:03.093070,156.762,1.2542,1.25485,156.74200000000002,1.0006459229985423,1.0006459229985423,
2024-04-30 00:16:03.782217,156.756,1.2542,1.25485,156.74200000000002,1.0006076236942596,1.0006076236942596,
2024-04-30 00:16:04.477359,156.75,1.25433,1.25485,156.74200000000002,1.0004656243970158,1.0004656243970158,
2024-04-30 00:16:05.285210,156.75,1.25433,1.25485,156.74200000000002,1.0004656243970158,1.0004656243970158,
2024-04-30 00:16:05.984327,156.7495,1.25433,1.25485,156.74200000000002,1.000462433119107,1.000462433119107,
2024-04-30 00:16:06.989638,156.749,1.25433,1.25485,156.74200000000002,1.0004592418411982,1.0004592418411982,
2024-04-30 00:16:07.662838,156.748,1.25433,1.25485,156.74200000000002,1.0004528592853805,1.0004528592853805,
2024-04-30 00:16:08.361969,156.754,1.25433,1.25485,156.74200000000002,1.0004911546202857,1.0004911546202857,
2024-04-30 00:16:09.018213,156.754,1.2543199999999999,1.25485,156.74200000000002,1.0004991309832125,1.0004991309832125,
2024-04-30 00:16:09.712357,156.747,1.2543250000000001,1.25485,156.74200000000002,1.0004504647170334,1.0004504647170334,
2024-04-30 00:16:10.550116,156.743,1.2543250000000001,1.25485,156.74200000000002,1.0004249343919944,1.0004249343919944,
2024-04-30 00:16:11.229300,156.743,1.2543250000000001,1.25485,156.74200000000002,1.0004249343919944,1.0004249343919944,
2024-04-30 00:16:11.943390,156.745,1.2543250000000001,1.25485,156.74200000000002,1.000437699554514,1.000437699554514,
2024-04-30 00:16:12.704368,156.74400000000003,1.2543199999999999,1.25485,156.74200000000002,1.0004353049161916,1.0004353049161916,
2024-04-30 00:16:13.475293,156.752,1.2543199999999999,1.25485,156.74200000000002,1.0004863657698082,1.0004863657698082,
2024-04-30 00:16:14.150487,156.752,1.2543199999999999,1.25485,156.74200000000002,1.0004863657698082,1.0004863657698082,
2024-04-30 00:16:14.850615,156.752,1.2543199999999999,1.25485,156.74200000000002,1.0004863657698082,1.0004863657698082,
2024-04-30 00:16:15.531793,156.752,1.2543199999999999,1.25485,156.74200000000002,1.0004863657698082,1.0004863657698082,
2024-04-30 00:16:16.692689,156.74099999999999,1.2543199999999999,1.25485,156.74200000000002,1.000416157096085,1.000416157096085,
2024-04-30 00:16:17.539430,156.735,1.25436,1.25485,156.74200000000002,1.0003459606343712,1.0003459606343712,
2024-04-30 00:16:18.247533,156.735,1.25436,1.25485,156.74200000000002,1.0003459606343712,1.0003459606343712,
2024-04-30 00:16:19.281803,156.733,1.25435,1.25485,156.74200000000002,1.0003411707409036,1.0003411707409036,
2024-04-30 00:16:20.003835,156.735,1.25435,1.25485,156.74200000000002,1.0003539356490052,1.0003539356490052,
2024-04-30 00:16:20.726904,156.73399999999998,1.25436,1.25485,156.74200000000002,1.0003395782312023,1.0003395782312023,
2024-04-30 00:16:21.424034,156.735,1.25435,1.25485,156.74200000000002,1.0003539356490052,1.0003539356490052,
2024-04-30 00:16:22.284737,156.748,1.2542,1.25485,156.74200000000002,1.0005565579552156,1.0005565579552156,
2024-04-30 00:16:22.986855,156.75,1.25434,1.25485,156.74200000000002,1.0004576483648042,1.0004576483648042,
2024-04-30 00:16:23.779734,156.745,1.25434,1.25485,156.74200000000002,1.0004257358401354,1.0004257358401354,
2024-04-30 00:16:24.489834,156.745,1.25434,1.25485,156.74200000000002,1.0004257358401354,1.0004257358401354,
2024-04-30 00:16:25.328592,156.75,1.25434,1.25485,156.74200000000002,1.0004576483648042,1.0004576483648042,
2024-04-30 00:16:26.033706,156.747,1.25434,1.25485,156.74200000000002,1.000438500850003,1.000438500850003,
2024-04-30 00:16:26.851840,156.74599999999998,1.25434,1.25485,156.74200000000002,1.000432118345069,1.000432118345069,
2024-04-30 00:16:27.527034,156.747,1.25434,1.25485,156.74200000000002,1.000438500850003,1.000438500850003,
2024-04-30 00:16:28.475497,156.749,1.25434,1.25485,156.74200000000002,1.0004512658598705,1.0004512658598705,
2024-04-30 00:16:29.153696,156.749,1.25434,1.25485,156.74200000000002,1.0004512658598705,1.0004512658598705,
2024-04-30 00:16:30.138052,156.75799999999998,1.25434,1.25485,156.74200000000002,1.000508708404274,1.000508708404274,
2024-04-30 00:16:30.833192,156.7515,1.25434,1.25485,156.74200000000002,1.0004672221222048,1.0004672221222048,
2024-04-30 00:16:31.528333,156.7505,1.25434,1.25485,156.74200000000002,1.0004608396172712,1.0004608396172712,
2024-04-30 00:16:32.223475,156.748,1.25433,1.25485,156.74200000000002,1.0004528592853805,1.0004528592853805,
2024-04-30 00:16:33.778316,156.754,1.25433,1.25485,156.74200000000002,1.0004911546202857,1.0004911546202857,
2024-04-30 00:16:34.477452,156.749,1.25433,1.25485,156.74200000000002,1.0004592418411982,1.0004592418411982,
2024-04-30 00:16:35.332161,156.749,1.25433,1.25485,156.74200000000002,1.0004592418411982,1.0004592418411982,
